Pm.1,ρ,α,ad-e/n,δ-e/n,δ-Ec,,Pm.2,ΔS,ad-e/n.1,ad-HD,ad-G,δ-χ,δ-EWF,δ-HD,δ-G,,Pm.3,e/a,EWF,ad-e/n.2,δ-e/n.1,δ-ρ,δ-Ec.1,δ-G.1,δ-υ,,Pm.4,ΔS.1,EWF.1,ad-e/n.3,δ-VEC,δ-EWF.1,δ-G.2,δ-G/B,,Pm.5,Ω,e/a.1,EWF.2,G,ad-e/n.4,ad-G.1,δ-e/n.2,δ-ρ.1,
2,8.3865,13.165,0.0282,0.1572,0.1849,FCC,2,11.7524,0.0282,77.86,19.922,0.0497,0.0648,0.5352,0.3171,FCC,2,1.9,4.7175,0.0282,0.1572,0.0609,0.1849,0.3171,0.1686,FCC,2,11.7524,4.7175,0.0282,0.1417,0.0648,0.3171,0.3881,FCC,2,7.5644,1.9,4.7175,63.38,0.0282,19.922,0.1572,0.0609,FCC
4,7.9245,15.165,0.0253,0.1171,0.1823,FCC,4,12.152,0.0253,155.935,8.848,0.0828,0.0792,0.7208,0.1675,FCC,4,1.95,4.5,0.0253,0.1171,0.086,0.1823,0.1675,0.1474,FCC,4,12.152,4.5,0.0253,0.1688,0.0792,0.1675,0.2289,FCC,4,11.2916,1.95,4.5,75.36,0.0253,8.848,0.1171,0.086,FCC
3,8.134,13.255,0.0309,0.1348,0.1282,FCC,3,12.6995,0.0309,72.64,18.475,0.0536,0.0607,0.581,0.2978,FCC,3,1.85,4.64,0.0309,0.1348,0.1033,0.1282,0.2978,0.1532,FCC,3,12.6995,4.64,0.0309,0.1889,0.0607,0.2978,0.3394,FCC,3,20.994,1.85,4.64,62.845,0.0309,18.475,0.1348,0.1033,FCC
1,8.3695,15.555,0.0353,0.1325,0.1717,FCC,1,13.9646,0.0353,139.705,17.875,0.0781,0.0791,0.7979,0.3008,FCC,1,1.75,4.67,0.0353,0.1325,0.094,0.1717,0.3008,0.1772,FCC,1,13.9646,4.67,0.0353,0.1885,0.0791,0.3008,0.3849,FCC,1,25.9643,1.75,4.67,60.65,0.0353,17.875,0.1325,0.094,FCC
4,8.3395,15.395,0.0331,0.1229,0.1748,FCC,4,12.6233,0.0331,140.605,18.452,0.0848,0.091,0.7151,0.291,FCC,4,1.95,4.7425,0.0331,0.1229,0.0957,0.1748,0.291,0.1958,FCC,4,12.6233,4.7425,0.0331,0.1725,0.091,0.291,0.3991,FCC,4,4.1943,1.95,4.7425,65.515,0.0331,18.452,0.1229,0.0957,FCC
4,8.0615,15.515,0.0267,0.1128,0.1834,FCC,4,12.6233,0.0267,134.28,17.972,0.0838,0.0831,0.571,0.2857,FCC,4,1.95,4.56,0.0267,0.1128,0.0927,0.1834,0.2857,0.21,FCC,4,12.6233,4.56,0.0267,0.1605,0.0831,0.2857,0.4042,FCC,4,8.4866,1.95,4.56,64.915,0.0267,17.972,0.1128,0.0927,FCC
3,8.129,13.11,0.0284,0.1286,0.1206,FCC,3,12.3696,0.0284,73.525,18.82,0.0533,0.0628,0.5339,0.305,FCC,3,1.9,4.6575,0.0284,0.1286,0.1028,0.1206,0.305,0.159,FCC,3,12.3696,4.6575,0.0284,0.1787,0.0628,0.305,0.3611,FCC,3,31.7892,1.9,4.6575,62.5,0.0284,18.82,0.1286,0.1028,FCC
3,8.4195,13.61,0.0259,0.1088,0.1094,FCC,3,13.0175,0.0259,86.22,19.55,0.0493,0.0661,0.6118,0.317,FCC,3,1.9,4.79,0.0259,0.1088,0.0856,0.1094,0.317,0.1581,FCC,3,13.0175,4.79,0.0259,0.1528,0.0661,0.317,0.3742,FCC,3,38.652,1.9,4.79,62.28,0.0259,19.55,0.1088,0.0856,FCC
2,8.734,10.105,0.0985,0.482,0.2241,IM,2,14.6747,0.0985,62.9,33.372,0.1579,0.071,0.4737,0.6118,IM,2,1.7,4.486,0.0985,0.482,0.309,0.2241,0.6118,0.1428,IM,2,14.6747,4.486,0.0985,0.3567,0.071,0.6118,0.3782,IM,2,2.763,1.7,4.486,60.885,0.0985,33.372,0.482,0.309,IM
4,9.269,10.11,0.107,0.5272,0.2243,IM,4,14.4284,0.107,62.995,31.535,0.1676,0.0837,0.438,0.6442,IM,4,1.7,4.5145,0.107,0.5272,0.2867,0.2243,0.6442,0.1301,IM,4,14.4284,4.5145,0.107,0.3625,0.0837,0.6442,0.3854,IM,4,2.2528,1.7,4.5145,57.075,0.107,31.535,0.5272,0.2867,IM
3,11.297,10.56,0.1252,0.5593,0.3174,IM,3,13.1634,0.1252,61.84,36.989,0.1754,0.0878,0.3449,0.6914,IM,3,1.85,4.6075,0.1252,0.5593,0.3412,0.3174,0.6914,0.1403,IM,3,13.1634,4.6075,0.1252,0.2996,0.0878,0.6914,0.4062,IM,3,2.6746,1.85,4.6075,64.635,0.1252,36.989,0.5593,0.3412,IM
3,8.6745,10.055,0.1125,0.4957,0.2583,IM,3,13.4459,0.1125,60.59,31.785,0.1763,0.0816,0.3684,0.712,IM,3,1.8,4.5425,0.1125,0.4957,0.3161,0.2583,0.712,0.148,IM,3,13.4459,4.5425,0.1125,0.3389,0.0816,0.712,0.4694,IM,3,1.5026,1.8,4.5425,55.175,0.1125,31.785,0.4957,0.3161,IM
3,8.2435,12.94,0.03,0.1692,0.1887,FCC,3,11.0757,0.03,72.625,19.3825,0.0541,0.0625,0.4654,0.3296,FCC,3,1.9,4.6675,0.03,0.1692,0.0841,0.1887,0.3296,0.1669,FCC,3,11.0757,4.6675,0.03,0.1618,0.0625,0.3296,0.4151,FCC,3,5.412,1.9,4.6675,59.575,0.03,19.3825,0.1692,0.0841,FCC
3,8.711,10.13,0.0997,0.4964,0.204,IM,3,13.9646,0.0997,79.36,32.673,0.1626,0.0878,0.532,0.6782,IM,3,1.75,4.585,0.0997,0.4964,0.3254,0.204,0.6782,0.1264,IM,3,13.9646,4.585,0.0997,0.3815,0.0878,0.6782,0.395,IM,3,1.5749,1.75,4.585,55.745,0.0997,32.673,0.4964,0.3254,IM
3,8.657,10.045,0.0994,0.4881,0.2209,IM,3,13.6346,0.0994,74.08,33.6775,0.162,0.0777,0.4714,0.7049,IM,3,1.65,4.5735,0.0994,0.4881,0.2936,0.2209,0.7049,0.1239,IM,3,13.6346,4.5735,0.0994,0.3689,0.0777,0.7049,0.404,IM,3,2.0971,1.65,4.5735,56.345,0.0994,33.6775,0.4881,0.2936,IM
3,8.604,10.03,0.1008,0.5031,0.1859,IM,3,14.0696,0.1008,59.425,31.605,0.1591,0.0935,0.5097,0.5745,IM,3,1.9,4.5025,0.1008,0.5031,0.3482,0.1859,0.5745,0.1464,IM,3,14.0696,4.5025,0.1008,0.3813,0.0935,0.5745,0.3676,IM,3,1.2986,1.9,4.5025,59.015,0.1008,31.605,0.5031,0.3482,IM
4,8.7825,9.84,0.0987,0.4793,0.198,IM,4,14.8159,0.0987,65.65,34.33,0.1584,0.087,0.4871,0.5815,IM,4,1.8,4.5685,0.0987,0.4793,0.3065,0.198,0.5815,0.148,IM,4,14.8159,4.5685,0.0987,0.3471,0.087,0.5815,0.3766,IM,4,1.6445,1.8,4.5685,64.56,0.0987,34.33,0.4793,0.3065,IM
2,9.2035,10.155,0.109,0.5088,0.1958,IM,2,14.6747,0.109,67.03,31.988,0.1625,0.0978,0.4861,0.5769,IM,2,1.85,4.5995,0.109,0.5088,0.2879,0.1958,0.5769,0.1414,IM,2,14.6747,4.5995,0.109,0.3547,0.0978,0.5769,0.3788,IM,2,1.3732,1.85,4.5995,60.78,0.109,31.988,0.5088,0.2879,IM
4,8.779,9.865,0.0974,0.4757,0.1985,IM,4,14.6747,0.0974,65.195,34.392,0.1582,0.085,0.4592,0.6029,IM,4,1.8,4.561,0.0974,0.4757,0.3066,0.1985,0.6029,0.1469,IM,4,14.6747,4.561,0.0974,0.3402,0.085,0.6029,0.3942,IM,4,1.6775,1.8,4.561,62.42,0.0974,34.392,0.4757,0.3066,IM
3,9.2,10.18,0.1078,0.5062,0.1963,IM,3,14.5697,0.1078,65.38,31.458,0.1622,0.0962,0.4568,0.5957,IM,3,1.85,4.592,0.1078,0.5062,0.288,0.1963,0.5957,0.139,IM,3,14.5697,4.592,0.1078,0.3494,0.0962,0.5957,0.3931,IM,3,1.3968,1.85,4.592,58.64,0.1078,31.458,0.5062,0.288,IM
3,9.1965,10.205,0.1066,0.5034,0.1968,IM,3,14.2397,0.1066,62.85,30.5,0.1619,0.0946,0.4239,0.6137,IM,3,1.85,4.5845,0.1066,0.5034,0.2882,0.1968,0.6137,0.1353,IM,3,14.2397,4.5845,0.1066,0.3436,0.0946,0.6137,0.4046,IM,3,1.3997,1.85,4.5845,56.5,0.1066,30.5,0.5034,0.2882,IM
3,9.044,10.145,0.1023,0.4719,0.2009,IM,3,14.2397,0.1023,65.45,33.444,0.1543,0.0875,0.4224,0.6043,IM,3,1.8,4.6195,0.1023,0.4719,0.2758,0.2009,0.6043,0.1417,IM,3,14.2397,4.6195,0.1023,0.327,0.0875,0.6043,0.4044,IM,3,1.5879,1.8,4.6195,61.22,0.1023,33.444,0.4719,0.2758,IM
4,8.9925,10.07,0.0998,0.4667,0.2025,IM,4,14.0221,0.0998,61.2,33.342,0.154,0.0841,0.3894,0.6044,IM,4,1.8,4.587,0.0998,0.4667,0.2788,0.2025,0.6044,0.1443,IM,4,14.0221,4.587,0.0998,0.3175,0.0841,0.6044,0.4093,IM,4,1.6753,1.8,4.587,61.135,0.0998,33.342,0.4667,0.2788,IM
3,7.6675,9.25,0.0856,0.4398,0.1905,IM,3,14.3234,0.0856,66.54,38.75,0.1633,0.0774,0.5226,0.6486,IM,3,1.75,4.5625,0.0856,0.4398,0.2835,0.1905,0.6486,0.1579,IM,3,14.3234,4.5625,0.0856,0.3623,0.0774,0.6486,0.4224,IM,3,1.5617,1.75,4.5625,64.36,0.0856,38.75,0.4398,0.2835,IM
2,10.5385,9.89,0.1113,0.5007,0.2787,IM,2,14.3234,0.1113,58.8,32.966,0.1565,0.0827,0.3414,0.5248,IM,2,1.85,4.62,0.1113,0.5007,0.3255,0.2787,0.5248,0.1549,IM,2,14.3234,4.62,0.1113,0.2591,0.0827,0.5248,0.3467,IM,2,2.6436,1.85,4.62,77.445,0.1113,32.966,0.5007,0.3255,IM
1,8.011,13.805,0.0327,0.146,0.1406,FCC,1,13.4171,0.0327,113.37,17.734,0.0763,0.0825,0.7274,0.2896,FCC,1,2,4.684,0.0327,0.146,0.1358,0.1406,0.2896,0.177,FCC,1,13.4171,4.684,0.0327,0.1951,0.0825,0.2896,0.3443,FCC,1,2.9464,2,4.684,68.69,0.0327,17.734,0.146,0.1358,FCC
2,10.574,10.27,0.1201,0.5445,0.287,IM,2,14.0984,0.1201,65,30.712,0.1671,0.0944,0.4082,0.604,IM,2,1.9,4.58,0.1201,0.5445,0.3317,0.287,0.604,0.1465,IM,2,14.0984,4.58,0.1201,0.2966,0.0944,0.604,0.397,IM,2,1.6248,1.9,4.58,62.41,0.1201,30.712,0.5445,0.3317,IM
2,9.4,9.965,0.1004,0.4821,0.2426,IM,2,14.0221,0.1004,60.95,35.238,0.162,0.0799,0.3723,0.6423,IM,2,1.85,4.552,0.1004,0.4821,0.3612,0.2426,0.6423,0.1501,IM,2,14.0221,4.552,0.1004,0.3062,0.0799,0.6423,0.4193,IM,2,1.8557,1.85,4.552,62.715,0.1004,35.238,0.4821,0.3612,IM
4,9.024,9.87,0.0989,0.4861,0.2135,IM,4,13.6225,0.0989,61.75,31.595,0.1564,0.0833,0.377,0.6435,IM,4,1.75,4.5695,0.0989,0.4861,0.2766,0.2135,0.6435,0.1316,IM,4,13.6225,4.5695,0.0989,0.3193,0.0833,0.6435,0.4172,IM,4,1.6389,1.75,4.5695,56.975,0.0989,31.595,0.4861,0.2766,IM
2,10.038,9.645,0.1064,0.5411,0.2381,IM,2,13.8401,0.1064,58.45,31.068,0.1603,0.0845,0.3468,0.5889,IM,2,1.8,4.563,0.1064,0.5411,0.3155,0.2381,0.5889,0.1326,IM,2,13.8401,4.563,0.1064,0.3092,0.0845,0.5889,0.394,IM,2,1.7759,1.8,4.563,60.665,0.1064,31.068,0.5411,0.3155,IM
2,8.5825,9.835,0.0976,0.4435,0.2243,IM,2,13.6225,0.0976,59.495,32.976,0.1503,0.0742,0.3435,0.6251,IM,2,1.8,4.598,0.0976,0.4435,0.2908,0.2243,0.6251,0.1481,IM,2,13.6225,4.598,0.0976,0.2999,0.0742,0.6251,0.4508,IM,2,1.5772,1.8,4.598,59.83,0.0976,32.976,0.4435,0.2908,IM
2,8.331,9.285,0.0771,0.4603,0.1832,IM,2,14.4284,0.0771,61.785,32.072,0.1633,0.0763,0.4342,0.668,IM,2,1.8,4.4675,0.0771,0.4603,0.3525,0.1832,0.668,0.1307,IM,2,14.4284,4.4675,0.0771,0.3343,0.0763,0.668,0.3953,IM,2,2.0855,1.8,4.4675,56.18,0.0771,32.072,0.4603,0.3525,IM
3,8.0305,9.745,0.0894,0.4647,0.1885,IM,3,14.3234,0.0894,62.55,30.603,0.1629,0.0795,0.4379,0.6982,IM,3,1.85,4.4925,0.0894,0.4647,0.3294,0.1885,0.6982,0.1379,IM,3,14.3234,4.4925,0.0894,0.3498,0.0795,0.6982,0.4491,IM,3,1.5146,1.85,4.4925,51.595,0.0894,30.603,0.4647,0.3294,IM
2,9.2465,9.515,0.1086,0.5355,0.2025,IM,2,13.9646,0.1086,45.22,31.448,0.1748,0.0886,0.2761,0.6058,IM,2,1.85,4.4665,0.1086,0.5355,0.2601,0.2025,0.6058,0.1498,IM,2,13.9646,4.4665,0.1086,0.3183,0.0886,0.6058,0.421,IM,2,1.5312,1.85,4.4665,58.015,0.1086,31.448,0.5355,0.2601,IM
3,10.4495,10.035,0.1155,0.5349,0.2857,IM,3,13.3046,0.1155,62.835,31.722,0.1605,0.0851,0.3466,0.6495,IM,3,1.8,4.59,0.1155,0.5349,0.3285,0.2857,0.6495,0.1384,IM,3,13.3046,4.59,0.1155,0.2782,0.0851,0.6495,0.4219,IM,3,1.7652,1.8,4.59,60.83,0.1155,31.722,0.5349,0.3285,IM
2,8.9955,10.19,0.0989,0.4256,0.2733,IM,2,13.3763,0.0989,62.55,30.902,0.1329,0.0693,0.3557,0.5812,IM,2,1.75,4.6125,0.0989,0.4256,0.2843,0.2733,0.5812,0.1551,IM,2,13.3763,4.6125,0.0989,0.2508,0.0693,0.5812,0.4394,IM,2,1.8331,1.75,4.6125,62.86,0.0989,30.902,0.4256,0.2843,IM
2,10.4905,10.93,0.1072,0.4951,0.3154,IM,2,13.9813,0.1072,61.35,35.745,0.1674,0.0863,0.3769,0.5766,IM,2,1.85,4.565,0.1072,0.4951,0.3305,0.3154,0.5766,0.1804,IM,2,13.9813,4.565,0.1072,0.2473,0.0863,0.5766,0.4294,IM,2,2.8248,1.85,4.565,72.815,0.1072,35.745,0.4951,0.3305,IM
2,9.2715,9.925,0.106,0.5008,0.2586,IM,2,13.4813,0.106,61.64,31.816,0.1635,0.0822,0.3955,0.5927,IM,2,1.8,4.56,0.106,0.5008,0.2977,0.2586,0.5927,0.1621,IM,2,13.4813,4.56,0.106,0.2889,0.0822,0.5927,0.4702,IM,2,1.6028,1.8,4.56,61.76,0.106,31.816,0.5008,0.2977,IM
3,7.747,9.15,0.082,0.4558,0.1968,IM,3,13.9646,0.082,75.71,37.7885,0.1657,0.0787,0.5235,0.7176,IM,3,1.7,4.57,0.082,0.4558,0.2833,0.1968,0.7176,0.1397,IM,3,13.9646,4.57,0.082,0.3646,0.0787,0.7176,0.4441,IM,3,1.5305,1.7,4.57,58.145,0.082,37.7885,0.4558,0.2833,IM
4,8.369,9.29,0.0914,0.4788,0.2097,IM,4,13.9646,0.0914,74.75,37.08,0.1645,0.0802,0.4812,0.6791,IM,4,1.75,4.601,0.0914,0.4788,0.3362,0.2097,0.6791,0.1411,IM,4,13.9646,4.601,0.0914,0.3542,0.0802,0.6791,0.4362,IM,4,1.4911,1.75,4.601,60.4,0.0914,37.08,0.4788,0.3362,IM
2,8.86,9.43,0.093,0.4992,0.1895,IM,2,14.2109,0.093,72.68,36.382,0.1658,0.0898,0.4891,0.6303,IM,2,1.75,4.5885,0.093,0.4992,0.3107,0.1895,0.6303,0.1355,IM,2,14.2109,4.5885,0.093,0.3619,0.0898,0.6303,0.3801,IM,2,1.6258,1.75,4.5885,63.035,0.093,36.382,0.4992,0.3107,IM
3,8.875,9.745,0.097,0.4844,0.1866,IM,3,14.6747,0.097,70.585,32.888,0.1587,0.0934,0.4913,0.5881,IM,3,1.8,4.6145,0.097,0.4844,0.2962,0.1866,0.5881,0.1317,IM,3,14.6747,4.6145,0.097,0.3598,0.0934,0.5881,0.3611,IM,3,1.558,1.8,4.6145,62.34,0.097,32.888,0.4844,0.2962,IM
3,9.307,9.6,0.0996,0.5182,0.1886,IM,3,14.0984,0.0996,60.7,31.104,0.1676,0.0957,0.3867,0.6205,IM,3,1.8,4.578,0.0996,0.5182,0.2788,0.1886,0.6205,0.1228,IM,3,14.0984,4.578,0.0996,0.3468,0.0957,0.6205,0.3725,IM,3,1.571,1.8,4.578,58.36,0.0996,31.104,0.5182,0.2788,IM
2,8.949,9.7,0.0927,0.4718,0.1856,IM,2,14.2397,0.0927,62.3,30.486,0.1561,0.0903,0.3933,0.6004,IM,2,1.8,4.598,0.0927,0.4718,0.281,0.1856,0.6004,0.1227,IM,2,14.2397,4.598,0.0927,0.3372,0.0903,0.6004,0.3664,IM,2,1.7062,1.8,4.598,59.39,0.0927,30.486,0.4718,0.281,IM
3,7.7465,9.245,0.0911,0.4603,0.1775,IM,3,14.4284,0.0911,62.02,35.2935,0.1659,0.0902,0.5168,0.6288,IM,3,1.8,4.597,0.0911,0.4603,0.2531,0.1775,0.6288,0.1468,IM,3,14.4284,4.597,0.0911,0.3815,0.0902,0.6288,0.4021,IM,3,1.315,1.8,4.597,61.985,0.0911,35.2935,0.4603,0.2531,IM
2,7.8045,9.3,0.0842,0.4217,0.174,IM,2,14.6747,0.0842,60.345,32.608,0.1536,0.0856,0.4661,0.5903,IM,2,1.8,4.6005,0.0842,0.4217,0.2395,0.174,0.5903,0.1378,IM,2,14.6747,4.6005,0.0842,0.3563,0.0856,0.5903,0.3766,IM,2,1.5812,1.8,4.6005,62.69,0.0842,32.608,0.4217,0.2395,IM
3,7.9255,9.26,0.0865,0.4373,0.1836,IM,3,14.5697,0.0865,69.095,36.482,0.1591,0.0819,0.4679,0.6399,IM,3,1.75,4.6095,0.0865,0.4373,0.2532,0.1836,0.6399,0.1431,IM,3,14.5697,4.6095,0.0865,0.3525,0.0819,0.6399,0.4113,IM,3,1.5967,1.75,4.6095,62.91,0.0865,36.482,0.4373,0.2532,IM
4,8.6465,9.195,0.0966,0.4787,0.2024,IM,4,14.2109,0.0966,60.865,31.606,0.1611,0.0882,0.3839,0.5864,IM,4,1.8,4.61,0.0966,0.4787,0.2741,0.2024,0.5864,0.1371,IM,4,14.2109,4.61,0.0966,0.3342,0.0882,0.5864,0.395,IM,4,1.5048,1.8,4.61,62.18,0.0966,31.606,0.4787,0.2741,IM
4,10.77,7.06,0.0398,0.5977,0.1505,BCC,4,13.6058,0.0398,42.9,13.705,0.1063,0.0598,0.3759,0.4445,BCC,4,1.75,4.1765,0.0398,0.5977,0.366,0.1505,0.4445,0.068,BCC,4,13.6058,4.1765,0.0398,0.234,0.0598,0.4445,0.2536,BCC,4,14.5539,1.75,4.1765,38.525,0.0398,13.705,0.5977,0.366,BCC
4,10.708,7.415,0.0421,0.555,0.1649,BCC,4,13.3763,0.0421,39.64,13.3675,0.0928,0.0537,0.4315,0.4042,BCC,4,1.65,4.2405,0.0421,0.555,0.3883,0.1649,0.4042,0.0693,BCC,4,13.3763,4.2405,0.0421,0.2189,0.0537,0.4042,0.2447,BCC,4,14.793,1.65,4.2405,42.365,0.0421,13.3675,0.555,0.3883,BCC
1,7.8,13.445,0.0445,0.1917,0.1373,BCC+FCC,1,13.5938,0.0445,82.15,20.865,0.0767,0.056,0.9399,0.353,BCC+FCC,1,1.65,4.5455,0.0445,0.1917,0.1615,0.1373,0.353,0.1754,BCC+FCC,1,13.5938,4.5455,0.0445,0.2624,0.056,0.353,0.3123,BCC+FCC,1,32.7841,1.65,4.5455,70.25,0.0445,20.865,0.1917,0.1615,BCC+FCC
4,8.665,6.76,0.0416,0.4923,0.1387,BCC,4,12.8287,0.0416,35.37,12.5875,0.0962,0.045,0.3014,0.6423,BCC,4,1.8,4.1055,0.0416,0.4923,0.3683,0.1387,0.6423,0.1145,BCC,4,12.8287,4.1055,0.0416,0.1295,0.045,0.6423,0.4834,BCC,4,54.9515,1.8,4.1055,32.365,0.0416,12.5875,0.4923,0.3683,BCC
3,9.6655,6.705,0.0418,0.5075,0.1443,BCC,3,13.0871,0.0418,36.6,13.79,0.1016,0.046,0.3012,0.5392,BCC,3,1.65,4.1375,0.0418,0.5075,0.3318,0.1443,0.5392,0.1153,BCC,3,13.0871,4.1375,0.0418,0.1296,0.046,0.5392,0.4297,BCC,3,81.7583,1.65,4.1375,39.21,0.0418,13.79,0.5075,0.3318,BCC
4,9.534,6.83,0.0392,0.475,0.1473,BCC,4,12.6995,0.0392,38.35,12.17,0.0978,0.0446,0.328,0.5016,BCC,4,1.55,4.17,0.0392,0.475,0.3188,0.1473,0.5016,0.1136,BCC,4,12.6995,4.17,0.0392,0.1231,0.0446,0.5016,0.418,BCC,4,50.4544,1.55,4.17,40.875,0.0392,12.17,0.475,0.3188,BCC
2,8.7265,9.84,0.1014,0.5276,0.2024,IM,2,14.2109,0.1014,61.1,33.37,0.1675,0.0908,0.5344,0.5903,IM,2,1.8,4.49,0.1014,0.5276,0.3451,0.2024,0.5903,0.1412,IM,2,14.2109,4.49,0.1014,0.3997,0.0908,0.5903,0.3458,IM,2,1.5897,1.8,4.49,61.47,0.1014,33.37,0.5276,0.3451,IM
3,8.728,10.01,0.1028,0.5318,0.2147,IM,3,14.5697,0.1028,61.85,32.8125,0.1674,0.0853,0.5437,0.6042,IM,3,1.75,4.465,0.1028,0.5318,0.345,0.2147,0.6042,0.1378,IM,3,14.5697,4.465,0.1028,0.4085,0.0853,0.6042,0.3451,IM,3,1.956,1.75,4.465,59.675,0.1028,32.8125,0.5318,0.345,IM
1,7.9045,13.485,0.0472,0.1923,0.1369,BCC+FCC,1,13.0175,0.0472,64.655,19.272,0.0709,0.0644,0.85,0.3167,BCC+FCC,1,1.75,4.6205,0.0472,0.1923,0.1696,0.1369,0.3167,0.1276,BCC+FCC,1,13.0175,4.6205,0.0472,0.2575,0.0644,0.3167,0.2534,BCC+FCC,1,10.9664,1.75,4.6205,65.715,0.0472,19.272,0.1923,0.1696,BCC+FCC
3,9.292,10.115,0.1178,0.5793,0.2479,IM,3,14.5697,0.1178,61.305,30.778,0.167,0.096,0.6083,0.5766,IM,3,1.6,4.5345,0.1178,0.5793,0.2819,0.2479,0.5766,0.1218,IM,3,14.5697,4.5345,0.1178,0.4157,0.096,0.5766,0.3119,IM,3,1.8502,1.6,4.5345,59.915,0.1178,30.778,0.5793,0.2819,IM
3,7.902,9.655,0.1009,0.496,0.2327,IM,3,14.4284,0.1009,60.175,35.298,0.1596,0.083,0.6164,0.6266,IM,3,1.6,4.576,0.1009,0.496,0.2562,0.2327,0.6266,0.1428,IM,3,14.4284,4.576,0.1009,0.409,0.083,0.6266,0.378,IM,3,1.6985,1.6,4.576,61.98,0.1009,35.298,0.496,0.2562,IM
4,8.613,9.485,0.0886,0.4995,0.201,IM,4,14.6747,0.0886,60.435,31.576,0.1619,0.0873,0.5284,0.5599,IM,4,1.7,4.5095,0.0886,0.4995,0.3201,0.201,0.5599,0.116,IM,4,14.6747,4.5095,0.0886,0.4027,0.0873,0.5599,0.2853,IM,4,2.5029,1.7,4.5095,63.98,0.0886,31.576,0.4995,0.3201,IM
4,9.839,7.03,0.0444,0.6727,0.1423,BCC,4,12.3408,0.0444,40.82,12.807,0.1582,0.0569,0.3441,0.6388,BCC,4,1.7,4.1115,0.0444,0.6727,0.3099,0.1423,0.6388,0.0698,BCC,4,12.3408,4.1115,0.0444,0.3351,0.0569,0.6388,0.278,BCC,4,32.6582,1.7,4.1115,34.555,0.0444,12.807,0.6727,0.3099,BCC
3,9.657,7.185,0.0424,0.6117,0.1471,BCC,3,12.152,0.0424,45.705,11.8335,0.1488,0.0548,0.3871,0.5436,BCC,3,1.5,4.175,0.0424,0.6117,0.2651,0.1471,0.5436,0.0673,BCC,3,12.152,4.175,0.0424,0.3088,0.0548,0.5436,0.2519,BCC,3,68.3115,1.5,4.175,39.215,0.0424,11.8335,0.6117,0.2651,BCC
3,9.993,7.085,0.0413,0.6663,0.1596,BCC,3,13.0871,0.0413,39.72,11.659,0.1127,0.0488,0.3329,0.4412,BCC,3,1.75,4.119,0.0413,0.6663,0.3652,0.1596,0.4412,0.0634,BCC,3,13.0871,4.119,0.0413,0.3281,0.0488,0.4412,0.25,BCC,3,75.9046,1.75,4.119,33.33,0.0413,11.659,0.6663,0.3652,BCC
3,7.945,9.47,0.0906,0.4718,0.1894,IM,3,14.3234,0.0906,53.74,34.4825,0.1632,0.0799,0.4702,0.6011,IM,3,1.85,4.465,0.0906,0.4718,0.3317,0.1894,0.6011,0.158,IM,3,14.3234,4.465,0.0906,0.3664,0.0799,0.6011,0.385,IM,3,1.5308,1.85,4.465,62.125,0.0906,34.4825,0.4718,0.3317,IM
4,10.4795,7.115,0.0442,0.4779,0.1469,BCC,4,13.1587,0.0442,42.09,15.233,0.1238,0.0455,0.3821,0.4706,BCC,4,1.6,4.209,0.0442,0.4779,0.3523,0.1469,0.4706,0.0705,BCC,4,13.1587,4.209,0.0442,0.1129,0.0455,0.4706,0.2272,BCC,4,65.1767,1.6,4.209,46.91,0.0442,15.233,0.4779,0.3523,BCC
3,10.8445,6.575,0.0405,0.3902,0.1469,BCC,3,13.1587,0.0405,58.06,32.795,0.1728,0.0426,0.4231,0.4764,BCC,3,1.5,4.374,0.0405,0.3902,0.358,0.1469,0.4764,0.1079,BCC,3,13.1587,4.374,0.0405,0.1186,0.0426,0.4764,0.2557,BCC,3,11.1708,1.5,4.374,76.85,0.0405,32.795,0.3902,0.358,BCC
4,10.195,6.97,0.0375,0.4446,0.1443,BCC,4,13.6225,0.0375,46.595,16.0265,0.1384,0.0505,0.3884,0.6313,BCC,4,1.75,4.137,0.0375,0.4446,0.3794,0.1443,0.6313,0.0746,BCC,4,13.6225,4.137,0.0375,0.1325,0.0505,0.6313,0.2818,BCC,4,23.1367,1.75,4.137,38.005,0.0375,16.0265,0.4446,0.3794,BCC
3,10.0945,7.19,0.042,0.46,0.1567,BCC,3,13.4813,0.042,49.05,15.897,0.1362,0.0511,0.418,0.6248,BCC,3,1.75,4.151,0.042,0.46,0.3949,0.1567,0.6248,0.0732,BCC,3,13.4813,4.151,0.042,0.1325,0.0511,0.6248,0.2745,BCC,3,23.511,1.75,4.151,38.19,0.042,15.897,0.46,0.3949,BCC
3,9.147,7.35,0.0419,0.433,0.1599,BCC,3,13.4171,0.0419,49.9,14.471,0.1354,0.05,0.4356,0.6551,BCC,3,1.75,4.1625,0.0419,0.433,0.4167,0.1599,0.6551,0.0699,BCC,3,13.4171,4.1625,0.0419,0.1316,0.05,0.6551,0.2804,BCC,3,27.2121,1.75,4.1625,35.415,0.0419,14.471,0.433,0.4167,BCC
3,8.7195,7.22,0.0421,0.439,0.1436,BCC,3,13.5221,0.0421,46.76,13.238,0.1391,0.0499,0.3984,0.6498,BCC,3,1.75,4.151,0.0421,0.439,0.3844,0.1436,0.6498,0.0674,BCC,3,13.5221,4.151,0.0421,0.1316,0.0499,0.6498,0.2767,BCC,3,54.283,1.75,4.151,34.27,0.0421,13.238,0.439,0.3844,BCC
