Al,Co,Cr,Cu,Fe,Ni,Mo,Ti,W,Nb,Ta,V,Mn,Hf,Zr,Phase,Pm,ΔH,ΔS,Ω,δ-r,VEC,n,e/n,Tm,ρ,r,χ,m,e/a,Ec,EWF,ABE,SHA,SLHF,α,HD,YM,B,G,υ,G/B,ad-VEC,ad-n,ad-e/n,ad-Tm,ad-ρ,ad-r,ad-χ,ad-m,ad-e/a,ad-Ec,ad-EWF,ad-ABE,ad-SHA,ad-SLHF,ad-α,ad-HD,ad-YM,ad-B,ad-G,ad-υ,ad-G/B,δ-VEC,δ-n,δ-e/n,δ-Tm,δ-ρ,δ-χ,δ-m,δ-e/a,δ-Ec,δ-EWF,δ-ABE,δ-SHA,δ-SLHF,δ-α,δ-HD,δ-YM,δ-B,δ-G,δ-υ,δ-G/B
0,6.398809524,0,6.398809524,6.398809524,6.398809524,0,0,0,74.4047619,0,0,0,0,0,IM,4,-11.4169,7.6789,1.6631,0.0554,6.1518,37.5446,0.1789,2472.6116,8.596,138.4215,1.6717,84.2928,1.192,6.6946,4.4344,65.05,7.0081,2.3987,8.9893,92.6696,126.1161,172.7632,46.731,0.3762,0.2733,1.714,5.1419,0.0847,412.7803,0.1154,6.6645,0.1066,12.8173,0.3102,1.3026,0.2,3.2058,0.3824,0.1467,2.5138,27.8554,31.4227,5.2632,9.1896,0.0242,0.0589,0.3322,0.1576,0.5476,0.1948,0.0262,0.0737,0.175,0.3304,0.2248,0.0596,0.0775,0.1309,0.0814,0.3356,0.4992,0.3154,0.0674,0.2939,0.0866,0.294
0,5.283911672,0,5.283911672,5.283911672,5.283911672,0,0,0,78.86435331,0,0,0,0,0,IM,4,-10.057,6.724,1.6855,0.0515,5.9511,38.1467,0.169,2520.9424,8.5932,139.2018,1.6592,85.7935,1.1585,6.8472,4.411,65.4246,7.0084,2.4129,8.695,90.4621,122.4369,172.8045,45.7498,0.3786,0.2675,1.5002,4.5005,0.0741,361.2895,0.0962,5.8331,0.0933,11.2185,0.2668,1.1401,0.175,2.8003,0.3158,0.1256,2.2002,23.4686,27.503,4.3549,7.8995,0.0207,0.0505,0.3206,0.1451,0.5421,0.1786,0.0238,0.0694,0.1608,0.3153,0.2056,0.0557,0.0711,0.1189,0.0746,0.3238,0.4677,0.3024,0.0613,0.2768,0.0794,0.277
17.98975672,30.02560819,9.987195903,0,9.987195903,32.01024328,0,0,0,0,0,0,0,0,0,BCC+FCC,3,-11.6418,12.4266,1.7617,0.0553,7.8412,24.402,0.3116,1650.4232,7.4972,128.0706,1.8141,52.1071,2.08,4.1862,4.8186,57.363,6.7567,2.1174,14.4442,123.4392,188.3041,165.7501,63.5908,0.3293,0.3915,2.1096,4.1827,0.0422,258.1254,1.7874,5.4327,0.1042,9.0621,0.331,0.3037,0.3211,9.0258,1.787,0.4738,3.2942,83.1082,42.5652,32.3927,26.3,0.0479,0.1227,0.3239,0.2238,0.1559,0.2178,0.3084,0.0655,0.2294,0.2514,0.0921,0.0711,0.2009,0.3528,0.2734,0.3328,0.7438,0.317,0.2562,0.4415,0.1799,0.3952
18.00180018,30.0030003,9.9909991,0,9.9909991,29.01290129,3.00030003,0,0,0,0,0,0,0,0,BCC+FCC,3,-11.6263,13.2556,1.9216,0.056,7.7204,24.8203,0.3052,1685.3822,7.5359,128.4229,1.8215,53.2206,2.0501,4.2574,4.802,57.5059,6.8134,2.1288,14.1989,128.3453,192.1602,168.1536,64.8102,0.3291,0.3922,2.1465,4.4196,0.0475,270.8847,1.8102,5.7798,0.1084,9.6916,0.342,0.3438,0.3207,9.1117,1.8086,0.4849,3.3847,85.2272,43.9821,34.0501,27.4685,0.048,0.1233,0.3277,0.2502,0.1828,0.2478,0.3115,0.0724,0.2644,0.2705,0.1389,0.0707,0.2027,0.355,0.2781,0.3566,0.7243,0.3348,0.2714,0.4587,0.1802,0.3952
0,19.26782274,19.26782274,19.26782274,19.26782274,19.26782274,0,0,0,0,0,3.66088632,0,0,0,IM,3,2.0402,14.1962,12.4146,0.0138,8.6609,26.6609,0.3215,1784.1561,8.2703,125.5345,1.8285,57.5514,1.6146,4.1828,4.7432,58.1318,7.3382,2.2988,12.2114,122.3102,202.9518,169.0653,72.5204,0.3126,0.4356,1.5481,1.5481,0.0405,192.0879,0.7241,1.3171,0.0794,3.2823,0.4737,0.2989,0.2558,5.3039,1.3088,0.34,2.7614,62.401,34.7378,17.6375,23.7529,0.0516,0.1361,0.2117,0.0688,0.1502,0.1502,0.0976,0.0538,0.0687,0.3014,0.0966,0.0582,0.1073,0.2337,0.1614,0.2855,0.5948,0.2397,0.1239,0.3693,0.204,0.3919
0,0,0,0,0,0,0,33.33333333,0,33.33333333,33.33333333,0,0,0,0,BCC,3,1.4936,9.1338,16.2687,0.0105,4.6667,45.3333,0.1241,2660.3333,9.92,144.0167,1.5467,107.241,1.6667,6.84,4.2933,61.0333,6.82,2.1267,8,80,135.6667,160.0667,44.5,0.3783,0.2667,0.4444,18.4444,0.0385,479.5556,4.5067,1.4222,0.0356,49.1393,0.4444,1.3267,0.0289,11.2222,1.06,0.3244,1.4667,13.3333,33.5556,29.4444,16.4,0.0262,0.0622,0.101,0.4642,0.3729,0.2084,0.5103,0.0266,0.5154,0.2828,0.2081,0.0077,0.1973,0.1801,0.1672,0.1987,0.2041,0.2644,0.2006,0.4236,0.0755,0.255
0,0,0,0,0,0,0,33.33333333,0,0,33.33333333,0,0,0,33.33333333,IM,3,1.6542,9.1338,13.5444,0.0501,4.3333,45,0.1168,2453,9.23,149.8,1.4567,106.6803,2,6.4,4.21,53.0667,5.7967,1.7567,7.5,103.3333,123.3333,139.9333,37.3333,0.3877,0.2433,0.4444,18.6667,0.0434,558,4.9667,6.9667,0.0844,49.5131,0,1.1333,0.1067,12.4222,1.6156,0.3356,1.8,31.1111,41.7778,34.2444,21.1778,0.0324,0.0778,0.1088,0.4693,0.4089,0.2433,0.5776,0.0625,0.5195,0,0.208,0.028,0.2484,0.3093,0.2121,0.2574,0.3563,0.3929,0.2597,0.603,0.0897,0.3427
0,0,0,0,0,0,0,25.00937383,0,37.49531309,25.00937383,0,0,0,12.48593926,IM,3,2.081,10.9812,13.7466,0.0383,4.625,44.1264,0.1208,2605.0622,9.3269,145.9041,1.5263,103.4513,1.625,6.8575,4.2638,59.5891,6.4841,2.0763,7.6379,88.7402,123.3888,155.7549,40.9665,0.3847,0.2513,0.4687,14.4422,0.0314,451.287,3.6779,3.7054,0.0622,38.7639,0.4687,1.1558,0.0603,11.7651,1.2626,0.3946,1.2815,20.9298,31.3173,30.7115,14.1722,0.0229,0.0544,0.1047,0.4159,0.3381,0.1972,0.486,0.0551,0.4671,0.2979,0.1862,0.0201,0.2061,0.2213,0.204,0.2041,0.3056,0.3143,0.2088,0.4455,0.0728,0.2666
0,0,0,0,0,0,0,25.00937383,0,12.48593926,25.00937383,0,0,0,37.49531309,IM,3,2.1714,10.9812,12.3876,0.0522,4.375,43.8763,0.1153,2449.5039,8.8092,150.2433,1.4587,103.0306,1.8751,6.5274,4.2013,53.6119,5.7163,1.7987,7.2628,106.2467,114.1354,140.6492,35.5895,0.3917,0.2338,0.4687,14.5673,0.0349,495.4451,3.9369,7.5041,0.0965,38.9743,0.2185,1.047,0.1134,12.4407,1.5754,0.4009,1.4785,32.8109,36.8785,33.4135,18.1376,0.0268,0.0647,0.1107,0.4193,0.3624,0.2204,0.534,0.0712,0.47,0.1763,0.1868,0.0287,0.241,0.304,0.24,0.2426,0.3456,0.4016,0.2484,0.5747,0.0809,0.3258
0,0,20,20,20,20,0,20,0,0,0,0,0,0,0,BCC+FCC,4,-6.9141,13.381,3.4905,0.065,7.8,25.8,0.2952,1803.6,7.484,129.514,1.768,55.5894,1.6,4.232,4.626,54.1,6.796,2.244,11.64,83,187.2,152.78,69.96,0.3112,0.44,2.24,2.24,0.0634,208.48,1.3112,6.6544,0.1344,4.5263,0.48,0.3496,0.2192,6.52,1.7368,0.3968,2.752,29.6,51.36,20.784,27.728,0.0518,0.136,0.3284,0.0993,0.2441,0.1498,0.2179,0.082,0.0971,0.3062,0.1054,0.0607,0.1387,0.2786,0.1998,0.2977,0.4337,0.316,0.1554,0.4512,0.208,0.3918
11.11111111,0,22.22222222,22.22222222,22.22222222,22.22222222,0,0,0,0,0,0,0,0,0,FCC,4,-0.9144,13.1453,24.0988,0.0452,8.1111,25.2222,0.3132,1676.3333,7.6156,127.3344,1.8011,54.1269,1.6667,4.0011,4.6533,54.0333,6.5878,2.2489,13.2889,80.5556,190,152.8111,75.8,0.2929,0.4856,2.1235,3.2593,0.0489,306.6667,1.2815,3.7259,0.1052,6.9793,0.5926,0.363,0.2207,7.3333,2.2074,0.4365,3.8123,35.0617,53.3333,23.0519,23.0222,0.0381,0.1062,0.3154,0.1858,0.1763,0.2271,0.2458,0.0645,0.1919,0.4,0.1005,0.0611,0.1727,0.3773,0.2406,0.3841,0.5311,0.3443,0.1989,0.367,0.1669,0.2816
0,0,0,0,0,0,20,0,0,20,20,0,0,20,20,BCC,3,-1.1351,13.381,31.9937,0.0629,4.8,53.6,0.0978,2714,11.056,148.032,1.578,127.904,1.6,7.036,4.22,59.52,6.72,2.17,6.2,146.6,153.2,171.82,56.56,0.366,0.298,0.64,15.12,0.0286,317.6,3.1392,8.7744,0.2416,41.4528,0.48,0.6392,0.196,12.136,1.696,0.484,0.6,45.28,83.44,45.536,31.872,0.038,0.0936,0.1559,0.2882,0.3318,0.143,0.3237,0.1972,0.331,0.3062,0.0992,0.0564,0.2098,0.2839,0.2581,0.1181,0.3644,0.6343,0.3246,0.6622,0.1159,0.3535
0,0,0,0,0,0,20,20,0,20,20,0,0,20,0,BCC,3,-1.1899,13.381,30.0997,0.0485,4.8,50,0.1142,2676.6,10.654,145.212,1.62,119.2326,1.6,6.756,4.276,59.7,6.978,2.224,7.08,128.6,162.8,172.48,57.3,0.3636,0.304,0.64,18,0.0417,362.48,3.4608,5.3904,0.216,48.3899,0.48,0.8888,0.1608,11.92,1.3864,0.4192,1.336,58.32,75.76,44.744,31.28,0.0361,0.0888,0.1559,0.3942,0.4104,0.1671,0.3883,0.1779,0.4382,0.3062,0.1649,0.0523,0.2053,0.2253,0.2198,0.2418,0.4935,0.5554,0.3194,0.6413,0.1091,0.324
21.05263158,0,21.05263158,0,21.05263158,21.05263158,10.52631579,5.263157895,0,0,0,0,0,0,0,IM,3,-13.7992,14.1674,1.8556,0.0651,6.5263,24.7368,0.2658,1807.4211,6.9305,130.8332,1.7842,53.3595,1.8947,4.3858,4.5921,54.3895,6.8237,2.24,12.6316,94.7368,200.7368,158.1211,79.1737,0.2927,0.4874,2.0831,5.5402,0.0561,401.6177,2.0371,7.9493,0.1514,12.2586,0.5651,0.5842,0.2366,9.7839,2.2872,0.5768,4.8997,51.7452,64.277,37.6321,26.923,0.036,0.0991,0.3765,0.322,0.2495,0.3116,0.3608,0.0993,0.3489,0.3788,0.2119,0.0665,0.2247,0.4048,0.3074,0.5042,0.681,0.4174,0.3325,0.4313,0.1722,0.2826
20.40816327,0,20.40816327,0,20.40816327,20.40816327,10.20408163,8.163265306,0,0,0,0,0,0,0,IM,3,-15.0904,14.4228,1.7314,0.067,6.449,24.6531,0.2632,1811.5102,6.8561,131.302,1.7767,53.1914,1.898,4.4,4.5841,54.0776,6.7749,2.2216,12.5571,93.6735,198.1429,156.8286,77.4633,0.2962,0.4786,2.0825,5.4561,0.0565,392.8696,2.081,8.28,0.1544,12.0549,0.5498,0.5837,0.2342,9.93,2.2869,0.5779,4.8105,50.8122,65.7143,38.3265,28.5423,0.0377,0.1032,0.3812,0.3187,0.254,0.3064,0.3643,0.101,0.3451,0.3725,0.2088,0.0663,0.2248,0.4035,0.3087,0.5005,0.6811,0.4228,0.3333,0.4515,0.1801,0.3016
19.60784314,0,19.60784314,0,19.60784314,19.60784314,9.803921569,11.76470588,0,0,0,0,0,0,0,IM,3,-16.5432,14.6102,1.6043,0.0689,6.3529,24.549,0.26,1816.5882,6.7637,131.8843,1.7675,52.9826,1.902,4.4176,4.5741,53.6902,6.7143,2.1988,12.4647,92.3529,194.9216,155.2235,75.3392,0.3005,0.4676,2.0761,5.3441,0.0568,383.4371,2.1263,8.6404,0.1574,11.7869,0.5306,0.5815,0.2309,10.0723,2.2804,0.5776,4.6943,49.5963,67.5586,39.0265,30.3383,0.0401,0.1082,0.3866,0.3144,0.2593,0.2998,0.3682,0.1029,0.3402,0.3645,0.2048,0.066,0.2248,0.4016,0.31,0.4955,0.6808,0.4291,0.334,0.4759,0.1879,0.3239
19.04761905,0,19.04761905,0,19.04761905,19.04761905,9.523809524,14.28571429,0,0,0,0,0,0,0,IM,3,-17.4609,14.677,1.5299,0.07,6.2857,24.4762,0.2578,1820.1429,6.699,132.2919,1.761,52.8364,1.9048,4.43,4.5671,53.419,6.6719,2.1829,12.4,91.4286,192.6667,154.1,73.8524,0.3035,0.46,2.068,5.2608,0.0568,376.5442,2.1517,8.8593,0.1591,11.5893,0.517,0.579,0.2283,10.146,2.2717,0.5763,4.6095,48.7075,68.6349,39.4095,31.454,0.0418,0.1124,0.3901,0.3113,0.2627,0.2951,0.3707,0.104,0.3366,0.3588,0.2019,0.0658,0.2247,0.4,0.3107,0.4919,0.6804,0.4333,0.3343,0.4927,0.1922,0.3387
25,0,0,0,0,0,0,25,0,25,0,0,0,25,0,BCC,3,-19.3944,11.5256,1.2079,0.0411,4,37,0.1476,2032.5,7.265,147.4925,1.5125,86.5613,2,5.5625,4.2025,47.625,4.8225,1.74,11.85,82,92.25,121.35,30.725,0.3792,0.265,0.5,19.5,0.0588,595.5,3.665,5.1288,0.1063,49.1368,0.5,1.4425,0.1513,9.7875,1.5163,0.38,5.875,45.5,18.25,25.825,5.1875,0.0216,0.0525,0.1768,0.6107,0.4446,0.3441,0.5608,0.083,0.6721,0.3536,0.2846,0.0418,0.2558,0.3926,0.2864,0.5851,0.7021,0.2046,0.2759,0.2104,0.0689,0.2394
25,0,0,0,0,0,0,25,0,0,25,0,0,25,0,BCC,3,-20.0189,11.5256,1.2479,0.0409,4,45,0.1342,2167.5,9.29,147.5175,1.4875,108.5723,2.25,5.695,4.19,48.75,5.125,1.685,11.65,87,112.5,125.925,37.725,0.3665,0.295,0.5,27.5,0.0721,730.5,5.69,5.1163,0.0938,71.1478,0.375,1.575,0.145,11.475,1.6675,0.325,5.975,49.5,38.5,32.6875,15.6875,0.029,0.07,0.1768,0.6152,0.5539,0.3962,0.6297,0.0774,0.6589,0.1925,0.3087,0.0405,0.2874,0.4442,0.249,0.607,0.6672,0.4076,0.3232,0.4845,0.0817,0.245
25,0,0,0,0,0,25,25,0,25,0,0,0,0,0,BCC,3,-14.7643,11.5256,1.6628,0.0254,4.5,29.5,0.1694,2130,6.5025,142.12,1.7275,65.9262,1.75,5.6575,4.3775,53.775,5.8,2.045,11.55,96.25,155,158.3,54.325,0.3575,0.32,1,12,0.0369,693,2.9025,2.93,0.2162,28.5018,0.75,1.5375,0.1113,14.825,2.29,0.685,6.025,66.875,87,60.7,34.6875,0.0405,0.1,0.2485,0.421,0.2447,0.3667,0.4657,0.1454,0.4469,0.4738,0.2905,0.0296,0.2848,0.466,0.3592,0.6224,0.8387,0.6573,0.4426,0.7467,0.1204,0.3344
25,0,0,0,0,0,0,25,0,25,25,0,0,0,0,IM,2,-15.6224,11.5256,1.6441,0.0094,4.25,37.25,0.1508,2228.5,8.115,143.805,1.5625,87.1762,2,5.9775,4.29,54.2,5.5625,1.865,11.9,63.75,119.25,139.875,40.675,0.3678,0.2925,0.75,19.75,0.0555,791.5,4.515,1.1725,0.0425,49.7517,0.5,1.8575,0.025,15.25,2.0525,0.505,5.85,26.25,33.375,42.275,14.425,0.0302,0.0725,0.1951,0.617,0.4057,0.3988,0.6635,0.0288,0.6785,0.3536,0.324,0.0068,0.2911,0.4357,0.2938,0.5793,0.4941,0.3532,0.3194,0.4332,0.0837,0.2528
0,0,25,0,0,0,25,25,0,0,25,0,0,0,0,BCC,3,-4.9406,11.5256,6.0111,0.0592,5.25,40.25,0.1608,2576.75,9.65,137.58,1.715,94.1908,1.5,5.9675,4.42,60.175,7.81,2.44,7,120,227.5,182.875,82.65,0.3133,0.4375,0.75,17.25,0.0551,516.25,3.805,6.995,0.2225,44.2592,0.5,1.4925,0.13,10.675,1.29,0.49,1.6,55,76.5,45.275,36.45,0.0593,0.1575,0.1579,0.5081,0.4082,0.2101,0.4701,0.1537,0.5682,0.3333,0.2651,0.0311,0.1883,0.1956,0.2205,0.2742,0.5433,0.3619,0.2977,0.4842,0.2266,0.4326
0,0,25,0,0,0,0,25,0,25,25,0,0,0,0,BCC,3,-4.1236,11.5256,7.1001,0.0602,5,40,0.1556,2540.25,9.2375,139.24,1.575,93.4297,1.5,6.155,4.345,59.475,7.27,2.315,7.55,82.5,171.5,159.875,62,0.3362,0.38,0.5,17,0.0603,479.75,3.7212,7.165,0.055,43.7601,0.5,1.68,0.0775,9.975,1.15,0.365,1.325,12.5,61,22.275,29.8,0.0631,0.17,0.1414,0.5108,0.4349,0.206,0.4915,0.0385,0.5727,0.3333,0.278,0.0216,0.1812,0.1814,0.1938,0.2095,0.1793,0.4047,0.174,0.5553,0.2289,0.5393
0,0,25,0,0,0,0,25,25,25,0,0,0,0,0,BCC,3,-6.1071,11.5256,4.9852,0.0589,5.25,40.25,0.1586,2641.5,9.92,137.665,1.79,94.1523,1.5,6.355,4.42,63.85,8.56,2.68,7.05,135,227.75,188.975,83.975,0.322,0.4175,0.75,17.25,0.0573,581,4.745,6.86,0.285,44.8439,0.5,1.88,0.105,14.35,2.44,0.62,1.7,87.5,117.25,59.3625,51.775,0.076,0.1975,0.1579,0.5177,0.4022,0.2557,0.5718,0.1854,0.5809,0.3333,0.3078,0.0242,0.2623,0.354,0.2794,0.2942,0.7527,0.5544,0.3795,0.6464,0.2495,0.5065
0,0,0,0,0,0,0,25,0,25,25,0,0,25,0,BCC,3,2.5162,11.5256,12.0091,0.0413,4.5,52,0.107,2621.75,10.76,147.45,1.485,125.0533,1.75,6.74,4.195,57.125,6.43,2.035,7.575,103.25,121.25,149.35,40.7,0.38,0.2625,0.5,20.5,0.0449,398.25,4.22,5.15,0.0925,54.6667,0.375,1.095,0.1475,12.325,1.185,0.335,1.3125,34.875,32.375,32.8,14.4,0.0205,0.0488,0.1111,0.4149,0.4661,0.1849,0.4293,0.0758,0.4554,0.2474,0.1847,0.0412,0.2177,0.1959,0.1703,0.2061,0.4134,0.3287,0.2239,0.4325,0.0656,0.226
0,0,0,0,0,0,20,20,20,20,20,0,0,0,0,BCC,2,-5.0409,13.381,7.7362,0.0275,5.2,50.4,0.1192,2914.4,11.88,141.002,1.832,120.3026,1.6,7.248,4.406,68.46,8.602,2.616,6.72,156,229.4,210.58,82.84,0.343,0.356,0.64,18.48,0.0356,462.48,4.932,3.6176,0.3424,49.6739,0.48,1.1304,0.1352,10.208,2.1384,0.5872,1.624,91.2,112.48,60.616,46.008,0.044,0.1088,0.1439,0.4001,0.3466,0.2016,0.4577,0.1946,0.4446,0.3062,0.1901,0.0321,0.21,0.3171,0.2675,0.298,0.6236,0.5271,0.3231,0.6071,0.1425,0.3429
0,0,0,0,0,0,25,25,0,25,25,0,0,0,0,BCC,3,-2.6129,11.5256,11.9947,0.0254,5,44.5,0.1288,2719.25,9.9975,142.0775,1.7,104.4183,1.5,6.835,4.37,63.275,7.4075,2.34,7.275,117.5,184,186.3,64.3,0.3583,0.3175,0.5,14.25,0.0335,389.125,3.4575,2.9087,0.23,38.2659,0.5,1,0.115,9.5375,1.2875,0.39,1.475,56.25,73.5,41.85,32.1,0.0398,0.0975,0.1414,0.4108,0.3175,0.1805,0.4387,0.1576,0.4608,0.3333,0.1804,0.0311,0.1759,0.1987,0.2056,0.2561,0.5657,0.4853,0.2859,0.5907,0.1192,0.3336
6,0,0,0,0,0,0,28,0,20,16,4,0,0,26,BCC,3,-4.6954,13.4632,6.642,0.0529,4.34,38.14,0.1348,2316.46,7.7442,147.9012,1.4988,88.3108,1.86,6.2088,4.2342,53.032,5.6198,1.8222,8.612,94.34,110.24,137.978,34.644,0.389,0.2408,0.528,13.2664,0.0444,484.9488,3.1938,6.4214,0.0878,32.9975,0.344,1.1711,0.0958,12.3264,1.5514,0.4262,2.6878,34.4872,28.8896,32.6016,14.8288,0.025,0.06,0.1352,0.4668,0.3706,0.2567,0.5462,0.0711,0.5213,0.2636,0.226,0.0265,0.2442,0.3228,0.2551,0.483,0.4301,0.3521,0.2537,0.5035,0.0776,0.3022
13.0434783,0,0,0,0,0,21.7391304,0,0,21.7391304,21.7391304,21.7391304,0,0,0,BCC,3,-8.8261,13.2417,3.809,0.0342,4.9565,40.6087,0.1498,2538.8696,9.3978,139.057,1.7078,94.9863,1.6957,6.4857,4.3517,63.2,7.203,2.2778,8.9913,121.7391,171.7391,181.3,65.5043,0.3445,0.3504,0.5104,14.8582,0.0505,573.6484,3.528,4.4582,0.1966,37.7945,0.6049,1.3187,0.1079,8.3913,1.496,0.3932,3.811,55.4442,74.5747,40.7391,26.8658,0.0248,0.0612,0.1732,0.4896,0.3928,0.2851,0.476,0.1421,0.5402,0.4054,0.2387,0.0304,0.1894,0.3086,0.2442,0.6409,0.5569,0.5258,0.3043,0.5048,0.0902,0.2216
27.2727273,0,0,0,0,0,18.1818182,18.1818182,0,18.1818182,0,18.1818182,0,0,0,BCC,3,-14.7083,13.2541,1.83,0.0366,4.4545,26.8182,0.1837,2030.8182,6.0873,140.3027,1.6991,59.6615,1.9091,5.3882,4.3545,53.3727,5.7736,1.9691,12.0545,97,142.3636,150.9,51.2364,0.3553,0.3245,0.9587,10.6777,0.038,631.4711,2.4248,4.6347,0.1676,25.2848,0.6612,1.314,0.0893,14.0661,2.3706,0.6046,6.2975,64.3636,67.8678,51.7818,26.3504,0.0313,0.0777,0.2415,0.4371,0.2314,0.37,0.4599,0.129,0.4653,0.4151,0.2864,0.0268,0.2768,0.4713,0.349,0.6008,0.7786,0.6353,0.4235,0.6895,0.1047,0.2846
20,0,0,0,0,0,0,30,0,30,10,0,0,0,10,BCC,3,-14.6804,12.5108,1.8201,0.0347,4.2,32.8,0.1542,2135.7,6.783,145.674,1.547,74.8457,1.9,5.839,4.275,51.66,5.246,1.815,11.2,70,105.7,132.92,34.03,0.3817,0.259,0.64,14.4,0.0473,599.44,3.0576,3.2008,0.057,35.3327,0.54,1.573,0.05,13.332,1.6532,0.488,4.96,28,22.24,35.724,11.256,0.0268,0.0646,0.1782,0.5284,0.3397,0.3463,0.5836,0.0524,0.5865,0.3684,0.2927,0.0185,0.2743,0.3988,0.2964,0.5699,0.5336,0.31,0.2939,0.4135,0.0799,0.2845
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,3,0.8097,10.8506,30.4733,0.0466,4.125,43.375,0.1184,2274,8.2969,152.3375,1.4244,102.5433,2,5.9919,4.1519,47.5813,5.2062,1.6556,7.6313,114.3125,102.625,124.5375,28.9938,0.3974,0.22,0.2188,18.1406,0.0475,341,3.9645,6.975,0.1056,48.0817,0,0.8564,0.1581,6.0297,0.7914,0.1902,1.9266,44.3125,30.875,16.6906,10.1414,0.0193,0.0462,0.0802,0.4826,0.4359,0.1904,0.5369,0.075,0.5351,0,0.1753,0.0405,0.1922,0.2458,0.1635,0.2626,0.408,0.3678,0.2031,0.5352,0.0624,0.2708
0,0,0,0,0,0,0,35,0,5,5,0,0,27.5,27.5,BCC,3,0.8494,11.4487,30.4036,0.0449,4.1,44.2,0.1159,2255.7,8.2803,152.8975,1.4173,104.6176,1.95,5.9708,4.1292,46.8075,5.122,1.6718,7.5875,118.825,95.3,121.975,27.1125,0.3994,0.2155,0.18,18.17,0.0467,290.525,3.6198,6.7127,0.1125,48.2631,0.095,0.7845,0.1697,4.5285,0.6501,0.1882,1.8288,46.9425,24.53,12.035,6.8006,0.0149,0.0359,0.0732,0.4702,0.4485,0.1549,0.4871,0.0809,0.5214,0.1118,0.1568,0.0436,0.1628,0.2002,0.1665,0.2565,0.4104,0.3065,0.1668,0.4038,0.0471,0.2103
0,0,0,0,0,0,2.9411765,29.4117647,0,29.4117647,0,8.8235294,0,0,29.4117647,BCC,3,0.7594,11.6208,34.9417,0.0607,4.4412,33.5588,0.1421,2283.3824,6.6026,147.7665,1.5221,75.5514,1.6765,6.1603,4.2441,52.9941,5.7044,1.8885,7.7353,104.5,105.9706,139.7441,32.7471,0.3972,0.2215,0.519,8.6626,0.0366,310.5173,1.3765,7.3433,0.113,20.6277,0.4377,0.9208,0.1142,10.8754,1.317,0.4512,1.5495,40.5882,22.9066,29.9931,13.2907,0.0174,0.0429,0.1244,0.2661,0.2817,0.1501,0.2561,0.1054,0.2814,0.2791,0.1755,0.0318,0.2108,0.2585,0.2591,0.2304,0.4224,0.4177,0.2476,0.5849,0.0619,0.2742
0,0,0,0,0,0,8.3333333,27.7777778,0,27.7777778,0,8.3333333,0,0,27.7777778,BCC,3,-0.2376,12.3178,120.1409,0.0619,4.5278,34.0278,0.1422,2317.4167,6.8042,147.1272,1.5575,76.6846,1.6389,6.1969,4.2639,53.9389,5.8969,1.9492,7.5889,111.4722,118.3611,146.7028,37.8,0.3917,0.2353,0.5864,8.5201,0.0347,336.7546,1.5575,7.2904,0.1361,20.3002,0.4614,0.8961,0.1188,11.321,1.4577,0.4935,1.5691,46.0802,36.713,36.0586,18.1667,0.0225,0.0559,0.1424,0.2612,0.2737,0.156,0.2707,0.1372,0.2762,0.2931,0.1713,0.0362,0.2138,0.2778,0.2757,0.2417,0.4633,0.5643,0.3013,0.7391,0.0842,0.3485
0,0,0,0,0,0,6.9767442,23.255814,0,23.255814,0,23.255814,0,0,23.255814,BCC,3,-1.0703,12.8252,27.507,0.07,4.6047,32.2326,0.1544,2295.5349,6.6928,144.5995,1.5693,72.494,1.6977,6.0526,4.2698,55.186,6.184,1.9753,7.7047,116.2791,119.9302,148.3953,39.7698,0.3859,0.2491,0.5625,9.0535,0.042,295.165,1.3713,8.0004,0.1249,21.4786,0.4218,0.9047,0.1022,10.6382,1.4874,0.4375,1.4375,43.0503,32.9259,31.7631,17.0416,0.0262,0.0638,0.1336,0.2822,0.2924,0.1457,0.2546,0.1257,0.2978,0.2705,0.1693,0.0332,0.198,0.2642,0.2507,0.2205,0.417,0.5104,0.2738,0.6525,0.0853,0.3264
0,0,0,0,0,0,13.1578947,26.3157895,0,26.3157895,0,7.8947368,0,0,26.3157895,BCC,3,-1.0345,12.6476,28.7046,0.0627,4.6053,34.4474,0.1422,2347.8684,6.9845,146.5553,1.5892,77.6986,1.6053,6.2297,4.2816,54.7842,6.0692,2.0034,7.4579,117.7105,129.4474,152.9289,42.3211,0.3868,0.2476,0.6371,8.3587,0.0329,355.8934,1.6938,7.2078,0.1623,19.9256,0.4778,0.8714,0.1219,11.615,1.5623,0.5247,1.5762,50.2216,52.5139,40.7147,22.6122,0.0282,0.0699,0.1539,0.2564,0.2664,0.1597,0.279,0.1559,0.2711,0.3045,0.1673,0.0392,0.2151,0.289,0.2852,0.2507,0.4826,0.6199,0.3301,0.7863,0.0991,0.3856
