Pm.1,ρ,α,ad-e/n,δ-e/n,δ-Ec,,Pm.2,ΔS,ad-e/n.1,ad-HD,ad-G,δ-χ,δ-EWF,δ-HD,δ-G,,Pm.3,e/a,EWF,ad-e/n.2,δ-e/n.1,δ-ρ,δ-Ec.1,δ-G.1,δ-υ,,Pm.4,ΔS.1,EWF.1,ad-e/n.3,δ-VEC,δ-EWF.1,δ-G.2,δ-G/B,,Pm.5,Ω,e/a.1,EWF.2,G,ad-e/n.4,ad-G.1,δ-e/n.2,δ-ρ.1,
1,7.9935,13.86,0.0507,0.2006,0.1307,BCC+FCC,1,13.1634,0.0507,119.7,22.145,0.0851,0.0751,0.7597,0.4604,BCC+FCC,1,1.85,4.7795,0.0507,0.2006,0.1952,0.1307,0.4604,0.1856,BCC+FCC,1,13.1634,4.7795,0.0507,0.2615,0.0751,0.4604,0.5095,BCC+FCC,1,1.9783,1.85,4.7795,54.55,0.0507,22.145,0.2006,0.1952,BCC+FCC
1,7.7335,13.49,0.0476,0.1973,0.137,BCC+FCC,1,13.6225,0.0476,117.325,20.12,0.0886,0.0864,0.9123,0.3511,BCC+FCC,1,1.95,4.692,0.0476,0.1973,0.192,0.137,0.3511,0.1923,BCC+FCC,1,13.6225,4.692,0.0476,0.2592,0.0864,0.3511,0.3572,BCC+FCC,1,1.7302,1.95,4.692,70.38,0.0476,20.12,0.1973,0.192,BCC+FCC
1,7.479,12.135,0.0443,0.1897,0.116,BCC+FCC,1,13.9813,0.0443,86.58,21.6875,0.08,0.0697,0.7915,0.3795,BCC+FCC,1,1.85,4.582,0.0443,0.1897,0.1839,0.116,0.3795,0.2178,BCC+FCC,1,13.9813,4.582,0.0443,0.2506,0.0697,0.3795,0.3782,BCC+FCC,1,2.3733,1.85,4.582,73.515,0.0443,21.6875,0.1897,0.1839,BCC+FCC
1,7.9685,14.64,0.0306,0.134,0.1606,FCC,1,13.5008,0.0306,133.5,19.077,0.0845,0.0851,0.6673,0.3231,FCC,1,1.95,4.614,0.0306,0.134,0.1267,0.1606,0.3231,0.2174,FCC,1,13.5008,4.614,0.0306,0.1811,0.0851,0.3231,0.3961,FCC,1,3.5216,1.95,4.614,69.345,0.0306,19.077,0.134,0.1267,FCC
2,8.751,10.295,0.0954,0.4543,0.1728,IM,2,14.5697,0.0954,61.43,30.71,0.1373,0.1,0.5426,0.5321,IM,2,1.85,4.592,0.0954,0.4543,0.3079,0.1728,0.5321,0.2062,IM,2,14.5697,4.592,0.0954,0.3596,0.1,0.5321,0.4778,IM,2,1.2234,1.85,4.592,61.54,0.0954,30.71,0.4543,0.3079,IM
2,7.854,14.435,0.0305,0.1262,0.1799,FCC,2,13.0871,0.0305,159.61,8.534,0.0839,0.0846,0.7507,0.1951,FCC,2,1.9,4.525,0.0305,0.1262,0.091,0.1799,0.1951,0.1676,FCC,2,13.0871,4.525,0.0305,0.1795,0.0846,0.1951,0.2413,FCC,2,5.2328,1.9,4.525,80.455,0.0305,8.534,0.1262,0.091,FCC
1,7.7315,13.98,0.0357,0.1467,0.1919,FCC,1,13.8809,0.0357,162.025,11.6525,0.0842,0.0854,0.771,0.2327,FCC,1,1.85,4.515,0.0357,0.1467,0.1057,0.1919,0.2327,0.187,FCC,1,13.8809,4.515,0.0357,0.2072,0.0854,0.2327,0.2674,FCC,1,4.4928,1.85,4.515,80.525,0.0357,11.6525,0.1467,0.1057,FCC
1,8.005,14.685,0.0361,0.1372,0.182,FCC,1,13.4459,0.0361,163.92,10.843,0.0884,0.0941,0.7831,0.229,FCC,1,1.9,4.615,0.0361,0.1372,0.1005,0.182,0.229,0.1907,FCC,1,13.4459,4.615,0.0361,0.1943,0.0941,0.229,0.2885,FCC,1,3.8147,1.9,4.615,78.57,0.0361,10.843,0.1372,0.1005,FCC
2,8.09,12.335,0.0232,0.1093,0.0915,FCC,2,11.7524,0.0232,72.82,21.726,0.0542,0.0631,0.4844,0.3528,FCC,2,1.9,4.6775,0.0232,0.1093,0.091,0.0915,0.3528,0.2068,FCC,2,11.7524,4.6775,0.0232,0.1495,0.0631,0.3528,0.4281,FCC,2,6.1432,1.9,4.6775,68.745,0.0232,21.726,0.1093,0.091,FCC
2,8.2115,10.37,0.0738,0.357,0.1614,IM,2,13.4813,0.0738,61.085,30.736,0.1178,0.079,0.4223,0.5645,IM,2,1.8,4.5755,0.0738,0.357,0.2572,0.1614,0.5645,0.2322,IM,2,13.4813,4.5755,0.0738,0.2895,0.079,0.5645,0.5726,IM,2,1.5438,1.8,4.5755,59.58,0.0738,30.736,0.357,0.2572,IM
3,9.9695,9.695,0.1052,0.5204,0.239,IM,3,13.7759,0.1052,62.9,31.652,0.1646,0.1038,0.4406,0.5941,IM,3,1.85,4.58,0.1052,0.5204,0.3233,0.239,0.5941,0.1985,IM,3,13.7759,4.58,0.1052,0.3365,0.1038,0.5941,0.5081,IM,3,1.4151,1.85,4.58,61.94,0.1052,31.652,0.5204,0.3233,IM
4,8.102,9.545,0.0762,0.3726,0.2217,IM,4,14.1058,0.0762,61.65,30.896,0.1386,0.0854,0.4634,0.5839,IM,4,1.85,4.6075,0.0762,0.3726,0.3516,0.2217,0.5839,0.2037,IM,4,14.1058,4.6075,0.0762,0.3242,0.0854,0.5839,0.5171,IM,4,1.5602,1.85,4.6075,63.02,0.0762,30.896,0.3726,0.3516,IM
4,8.4375,12.53,0.0392,0.1799,0.1309,FCC,4,12.152,0.0392,62.95,17.5725,0.0554,0.0636,0.5686,0.3065,FCC,4,1.9,4.839,0.0392,0.1799,0.1274,0.1309,0.3065,0.1347,FCC,4,12.152,4.839,0.0392,0.1818,0.0636,0.3065,0.2666,FCC,4,4.7504,1.9,4.839,73.505,0.0392,17.5725,0.1799,0.1274,FCC
3,8.476,13.005,0.0295,0.1475,0.1536,FCC,3,12.3408,0.0295,76.825,18.144,0.0545,0.065,0.582,0.3041,FCC,3,1.9,4.7475,0.0295,0.1475,0.0772,0.1536,0.3041,0.1579,FCC,3,12.3408,4.7475,0.0295,0.1332,0.065,0.3041,0.3172,FCC,3,97.9271,1.9,4.7475,71.79,0.0295,18.144,0.1475,0.0772,FCC
4,8.321,12.94,0.0316,0.1428,0.0704,FCC,4,12.47,0.0316,71.68,21.095,0.0508,0.0617,0.5471,0.3518,FCC,4,1.95,4.859,0.0316,0.1428,0.1332,0.0704,0.3518,0.1461,FCC,4,12.47,4.859,0.0316,0.1874,0.0617,0.3518,0.3651,FCC,4,3.6402,1.95,4.859,61.425,0.0316,21.095,0.1428,0.1332,FCC
4,8.2225,13.3,0.0336,0.1504,0.1049,FCC,4,12.47,0.0336,67.305,18.111,0.0494,0.0555,0.5115,0.3524,FCC,4,1.8,4.719,0.0336,0.1504,0.1337,0.1049,0.3524,0.1396,FCC,4,12.47,4.719,0.0336,0.2027,0.0555,0.3524,0.3693,FCC,4,225.6443,1.8,4.719,55.87,0.0336,18.111,0.1504,0.1337,FCC
1,8.015,16.155,0.0335,0.139,0.1861,FCC,1,13.1587,0.0335,156.8,18.6845,0.093,0.092,0.6445,0.3059,FCC,1,1.95,4.5815,0.0335,0.139,0.1283,0.1861,0.3059,0.2164,FCC,1,13.1587,4.5815,0.0335,0.1912,0.092,0.3059,0.4002,FCC,1,3.7068,1.95,4.5815,65.635,0.0335,18.6845,0.139,0.1283,FCC
1,8.056,15.165,0.031,0.1343,0.1642,FCC,1,13.5008,0.031,135.5,18.9295,0.0845,0.0848,0.6816,0.308,FCC,1,1.95,4.6215,0.031,0.1343,0.1259,0.1642,0.308,0.2011,FCC,1,13.5008,4.6215,0.031,0.1833,0.0848,0.308,0.3885,FCC,1,4.5383,1.95,4.6215,65.985,0.031,18.9295,0.1343,0.1259,FCC
1,8.113,14.35,0.0487,0.2012,0.1351,BCC+FCC,1,13.2283,0.0487,103.08,15.78,0.077,0.0654,0.8484,0.3934,BCC+FCC,1,1.7,4.747,0.0487,0.2012,0.1926,0.1351,0.3934,0.1372,BCC+FCC,1,13.2283,4.747,0.0487,0.2608,0.0654,0.3934,0.3929,BCC+FCC,1,3.3874,1.7,4.747,50.26,0.0487,15.78,0.2012,0.1926,BCC+FCC
1,8.096,14.92,0.0313,0.1223,0.1726,FCC,1,13.1708,0.0313,145.83,11.66,0.0816,0.0872,0.7694,0.2012,FCC,1,1.95,4.61,0.0313,0.1223,0.0927,0.1726,0.2012,0.1605,FCC,1,13.1708,4.61,0.0313,0.1747,0.0872,0.2012,0.2681,FCC,1,6.9013,1.95,4.61,73.65,0.0313,11.66,0.1223,0.0927,FCC
1,8.2725,14.82,0.0354,0.1272,0.1642,FCC,1,13.4813,0.0354,136.54,13.6125,0.0784,0.0872,0.8721,0.2206,FCC,1,1.9,4.7025,0.0354,0.1272,0.0944,0.1642,0.2206,0.1532,FCC,1,13.4813,4.7025,0.0354,0.1802,0.0872,0.2206,0.2722,FCC,1,8.3559,1.9,4.7025,72.285,0.0354,13.6125,0.1272,0.0944,FCC
1,8.0255,16.65,0.0317,0.1262,0.2021,FCC,1,12.6995,0.0317,159.16,17.278,0.0915,0.0866,0.5773,0.2752,FCC,1,1.9,4.5025,0.0317,0.1262,0.0963,0.2021,0.2752,0.2178,FCC,1,12.6995,4.5025,0.0317,0.1827,0.0866,0.2752,0.3922,FCC,1,12.3494,1.9,4.5025,64.91,0.0317,17.278,0.1262,0.0963,FCC
1,8.421,15.63,0.0346,0.1318,0.1727,FCC,1,13.6058,0.0346,143.53,17.9685,0.0789,0.0811,0.8269,0.302,FCC,1,1.75,4.7025,0.0346,0.1318,0.0935,0.1727,0.302,0.1757,FCC,1,13.6058,4.7025,0.0346,0.1865,0.0811,0.302,0.3843,FCC,1,803.6534,1.75,4.7025,60.735,0.0346,17.9685,0.1318,0.0935,FCC
2,8.267,13.19,0.0246,0.1036,0.1003,FCC,2,12.152,0.0246,75.66,18.808,0.0482,0.0665,0.5545,0.2935,FCC,2,1.95,4.725,0.0246,0.1036,0.086,0.1003,0.2935,0.1625,FCC,2,12.152,4.725,0.0246,0.1455,0.0665,0.2935,0.3517,FCC,2,14.4831,1.95,4.725,65.96,0.0246,18.808,0.1036,0.086,FCC
1,8.2895,15.49,0.0335,0.1254,0.1769,FCC,1,13.6346,0.0335,136.755,18.5815,0.0836,0.0879,0.6943,0.2974,FCC,1,1.9,4.685,0.0335,0.1254,0.0958,0.1769,0.2974,0.1961,FCC,1,13.6346,4.685,0.0335,0.1779,0.0879,0.2974,0.4055,FCC,1,7.6727,1.9,4.685,63.635,0.0335,18.5815,0.1254,0.0958,FCC
1,8.31,14.995,0.0318,0.1219,0.1638,FCC,1,13.8809,0.0318,128.35,18.739,0.0773,0.0833,0.7039,0.2989,FCC,1,1.9,4.705,0.0318,0.1219,0.0936,0.1638,0.2989,0.1872,FCC,1,13.8809,4.705,0.0318,0.1725,0.0833,0.2989,0.3956,FCC,1,10.0906,1.9,4.705,63.81,0.0318,18.739,0.1219,0.0936,FCC
3,9.2765,10.525,0.0916,0.3819,0.2814,IM,3,14.6747,0.0916,80.91,31.989,0.1186,0.0636,0.5312,0.5198,IM,3,1.85,4.7245,0.0916,0.3819,0.4074,0.2814,0.5198,0.1591,IM,3,14.6747,4.7245,0.0916,0.2716,0.0636,0.5198,0.35,IM,3,2.6939,1.85,4.7245,78.77,0.0916,31.989,0.3819,0.4074,IM
3,9.159,10.03,0.1089,0.5098,0.1965,IM,3,14.5697,0.1089,63.22,31.6875,0.1625,0.098,0.5017,0.5369,IM,3,1.85,4.582,0.1089,0.5098,0.2908,0.1965,0.5369,0.1441,IM,3,14.5697,4.582,0.1089,0.3577,0.098,0.5369,0.3456,IM,3,1.3823,1.85,4.582,64.975,0.1089,31.6875,0.5098,0.2908,IM
2,9.387,9.41,0.1034,0.539,0.197,IM,2,14.2109,0.1034,65.765,36.5365,0.1731,0.0943,0.4495,0.6087,IM,2,1.75,4.577,0.1034,0.539,0.2818,0.197,0.6087,0.1409,IM,2,14.2109,4.577,0.1034,0.3534,0.0943,0.6087,0.3783,IM,2,1.589,1.75,4.577,64.915,0.1034,36.5365,0.539,0.2818,IM
3,8.923,10.505,0.0998,0.4499,0.1975,IM,3,13.7638,0.0998,62.35,30.001,0.1484,0.086,0.3921,0.6013,IM,3,1.85,4.607,0.0998,0.4499,0.2791,0.1975,0.6013,0.1395,IM,3,13.7638,4.607,0.0998,0.3168,0.086,0.6013,0.4191,IM,3,1.4977,1.85,4.607,56.97,0.0998,30.001,0.4499,0.2791,IM
3,11.0455,9.96,0.1161,0.5223,0.2994,IM,3,14.2397,0.1161,62.165,36.3195,0.1621,0.0841,0.3442,0.57,IM,3,1.9,4.6425,0.1161,0.5223,0.3533,0.2994,0.57,0.158,IM,3,14.2397,4.6425,0.1161,0.2613,0.0841,0.57,0.3712,IM,3,2.6369,1.9,4.6425,77.055,0.1161,36.3195,0.5223,0.3533,IM
2,8.9115,9.65,0.0954,0.5173,0.2077,IM,2,14.2109,0.0954,59.68,29.487,0.1645,0.0845,0.42,0.6499,IM,2,1.8,4.476,0.0954,0.5173,0.3201,0.2077,0.6499,0.1323,IM,2,14.2109,4.476,0.0954,0.3406,0.0845,0.6499,0.4126,IM,2,1.6608,1.8,4.476,53.455,0.0954,29.487,0.5173,0.3201,IM
2,8.684,9.74,0.0898,0.4683,0.1929,IM,2,13.8809,0.0898,61.9,31.844,0.1594,0.0817,0.3945,0.6561,IM,2,1.8,4.536,0.0898,0.4683,0.3164,0.1929,0.6561,0.1318,IM,2,13.8809,4.536,0.0898,0.3314,0.0817,0.6561,0.4099,IM,2,1.724,1.8,4.536,56.56,0.0898,31.844,0.4683,0.3164,IM
3,8.131,9.525,0.0927,0.4874,0.1896,IM,3,14.5697,0.0927,58.05,30.714,0.1699,0.0823,0.4026,0.7037,IM,3,1.85,4.4785,0.0927,0.4874,0.313,0.1896,0.7037,0.1389,IM,3,14.5697,4.4785,0.0927,0.3498,0.0823,0.7037,0.4555,IM,3,1.4929,1.85,4.4785,51.41,0.0927,30.714,0.4874,0.313,IM
3,9.924,9.615,0.106,0.5581,0.2307,IM,3,14.2397,0.106,70.45,31.956,0.1647,0.091,0.4537,0.6085,IM,3,1.8,4.5945,0.106,0.5581,0.3363,0.2307,0.6085,0.1267,IM,3,14.2397,4.5945,0.106,0.3468,0.091,0.6085,0.3807,IM,3,1.5732,1.8,4.5945,59.98,0.106,31.956,0.5581,0.3363,IM
3,10.207,9.385,0.1061,0.5631,0.2293,IM,3,13.3763,0.1061,62.6,33.702,0.1659,0.0881,0.3739,0.6062,IM,3,1.75,4.6005,0.1061,0.5631,0.3036,0.2293,0.6062,0.1279,IM,3,13.3763,4.6005,0.1061,0.3235,0.0881,0.6062,0.3839,IM,3,1.6843,1.75,4.6005,62.86,0.1061,33.702,0.5631,0.3036,IM
3,9.5175,9.355,0.1052,0.5386,0.2393,IM,3,14.2397,0.1052,71.9,32.1165,0.1615,0.0837,0.4465,0.609,IM,3,1.8,4.613,0.1052,0.5386,0.3616,0.2393,0.609,0.1351,IM,3,14.2397,4.613,0.1052,0.3372,0.0837,0.609,0.4117,IM,3,1.5029,1.8,4.613,60.815,0.1052,32.1165,0.5386,0.3616,IM
2,8.4635,8.945,0.0771,0.4708,0.1674,IM,2,14.5697,0.0771,58.375,31.3025,0.1622,0.0885,0.4551,0.5844,IM,2,1.8,4.502,0.0771,0.4708,0.3316,0.1674,0.5844,0.1205,IM,2,14.5697,4.502,0.0771,0.3601,0.0885,0.5844,0.3229,IM,2,2.02,1.8,4.502,61.625,0.0771,31.3025,0.4708,0.3316,IM
2,8.0245,9.14,0.0707,0.4282,0.1668,IM,2,14.4284,0.0707,60.72,31.5125,0.153,0.0832,0.4904,0.592,IM,2,1.8,4.5235,0.0707,0.4282,0.3369,0.1668,0.592,0.123,IM,2,14.4284,4.5235,0.0707,0.3601,0.0832,0.592,0.3327,IM,2,2.0097,1.8,4.5235,61.325,0.0707,31.5125,0.4282,0.3369,IM
3,8.379,9.065,0.0762,0.4694,0.1706,IM,3,14.6747,0.0762,63.2,31.227,0.1637,0.086,0.4634,0.632,IM,3,1.8,4.496,0.0762,0.4694,0.3454,0.1706,0.632,0.121,IM,3,14.6747,4.496,0.0762,0.3584,0.086,0.632,0.351,IM,3,2.0115,1.8,4.496,58.155,0.0762,31.227,0.4694,0.3454,IM
2,8.3075,8.91,0.0715,0.431,0.1717,IM,2,14.3234,0.0715,62,33.5465,0.1553,0.0801,0.4333,0.589,IM,2,1.75,4.5295,0.0715,0.431,0.315,0.1717,0.589,0.124,IM,2,14.3234,4.5295,0.0715,0.3356,0.0801,0.589,0.3354,IM,2,2.3041,1.75,4.5295,64.205,0.0715,33.5465,0.431,0.315,IM
2,8.949,9.7,0.0927,0.4718,0.1856,IM,2,14.2397,0.0927,62.3,30.486,0.1561,0.0903,0.3933,0.6004,IM,2,1.8,4.598,0.0927,0.4718,0.281,0.1856,0.6004,0.1227,IM,2,14.2397,4.598,0.0927,0.3372,0.0903,0.6004,0.3664,IM,2,1.7062,1.8,4.598,59.39,0.0927,30.486,0.4718,0.281,IM
2,7.7895,8.985,0.0796,0.4324,0.1768,IM,2,14.7109,0.0796,64.62,36.102,0.1611,0.0814,0.4673,0.6318,IM,2,1.75,4.5745,0.0796,0.4324,0.2609,0.1768,0.6318,0.1412,IM,2,14.7109,4.5745,0.0796,0.3553,0.0814,0.6318,0.3953,IM,2,1.7393,1.75,4.5745,63.385,0.0796,36.102,0.4324,0.2609,IM
2,8.5935,9.155,0.0964,0.4835,0.2162,IM,2,13.7759,0.0964,60.75,33.912,0.1757,0.0891,0.35,0.6901,IM,2,1.85,4.59,0.0964,0.4835,0.3349,0.2162,0.6901,0.1376,IM,2,13.7759,4.59,0.0964,0.3372,0.0891,0.6901,0.434,IM,2,1.389,1.85,4.59,59.23,0.0964,33.912,0.4835,0.3349,IM
2,10.7375,8.965,0.1185,0.6411,0.2286,IM,2,14.5697,0.1185,61.045,31.13,0.1807,0.0995,0.398,0.5606,IM,2,1.8,4.57,0.1185,0.6411,0.2871,0.2286,0.5606,0.1324,IM,2,14.5697,4.57,0.1185,0.3439,0.0995,0.5606,0.3679,IM,2,1.531,1.8,4.57,64.04,0.1185,31.13,0.6411,0.2871,IM
3,10.1645,8.435,0.0835,0.5917,0.2133,IM,3,14.3234,0.0835,66.8,33.0925,0.1722,0.0816,0.4251,0.6255,IM,3,1.6,4.488,0.0835,0.5917,0.3068,0.2133,0.6255,0.1192,IM,3,14.3234,4.488,0.0835,0.3118,0.0816,0.6255,0.3687,IM,3,2.3066,1.6,4.488,60.825,0.0835,33.0925,0.5917,0.3068,IM
2,10.2775,9.04,0.1093,0.5798,0.2534,IM,2,13.5221,0.1093,59.1,37.775,0.1796,0.0864,0.3294,0.7297,IM,2,1.7,4.585,0.1093,0.5798,0.3359,0.2534,0.7297,0.1295,IM,2,13.5221,4.585,0.1093,0.3055,0.0864,0.7297,0.4353,IM,2,1.7083,1.7,4.585,61.47,0.1093,37.775,0.5798,0.3359,IM
2,9.562,10.595,0.0896,0.4675,0.2686,IM,2,13.6225,0.0896,65.4,30.778,0.1654,0.0903,0.4059,0.5966,IM,2,1.85,4.5225,0.0896,0.4675,0.3304,0.2686,0.5966,0.1571,IM,2,13.6225,4.5225,0.0896,0.2864,0.0903,0.5966,0.4327,IM,2,2.2591,1.85,4.5225,62.72,0.0896,30.778,0.4675,0.3304,IM
1,8.1155,13.945,0.0502,0.1871,0.1328,BCC+FCC,1,13.0175,0.0502,60.375,21.279,0.0716,0.0651,0.9998,0.3579,BCC+FCC,1,1.6,4.678,0.0502,0.1871,0.1643,0.1328,0.3579,0.1454,BCC+FCC,1,13.0175,4.678,0.0502,0.2485,0.0651,0.3579,0.2935,BCC+FCC,1,21.8943,1.6,4.678,65.61,0.0502,21.279,0.1871,0.1643,BCC+FCC
1,8.0765,14.185,0.0476,0.1721,0.1344,BCC+FCC,1,12.3696,0.0476,85.8,20.9805,0.0712,0.047,1.0006,0.3495,BCC+FCC,1,1.5,4.544,0.0476,0.1721,0.1298,0.1344,0.3495,0.1659,BCC+FCC,1,12.3696,4.544,0.0476,0.24,0.047,0.3495,0.3058,BCC+FCC,1,3.1913,1.5,4.544,67.945,0.0476,20.9805,0.1721,0.1298,BCC+FCC
1,7.945,14.935,0.0317,0.1327,0.1831,FCC,1,12.6233,0.0317,164.82,6.868,0.0858,0.0868,0.8132,0.1607,FCC,1,1.9,4.54,0.0317,0.1327,0.093,0.1831,0.1607,0.1336,FCC,1,12.6233,4.54,0.0317,0.1909,0.0868,0.1607,0.2002,FCC,1,7.0735,1.9,4.54,79.235,0.0317,6.868,0.1327,0.093,FCC
3,8.511,6.715,0.0422,0.4813,0.1398,BCC,3,13.0175,0.0422,33.01,13.8705,0.1005,0.044,0.2834,0.614,BCC,3,1.75,4.124,0.0422,0.4813,0.3436,0.1398,0.614,0.1161,BCC,3,13.0175,4.124,0.0422,0.1325,0.044,0.614,0.4757,BCC,3,58.2757,1.75,4.124,34.285,0.0422,13.8705,0.4813,0.3436,BCC
2,11.0405,6.675,0.0402,0.5305,0.1449,BCC,2,12.8287,0.0402,39.1,15.605,0.0975,0.0472,0.3214,0.5089,BCC,2,1.65,4.1375,0.0402,0.5305,0.3183,0.1449,0.5089,0.1156,BCC,2,12.8287,4.1375,0.0402,0.1268,0.0472,0.5089,0.3992,BCC,2,32.1512,1.65,4.1375,43.13,0.0402,15.605,0.5305,0.3183,BCC
2,8.9485,10.165,0.109,0.5276,0.2174,IM,2,14.6747,0.109,61.6,32.17,0.1654,0.0904,0.5408,0.5647,IM,2,1.75,4.506,0.109,0.5276,0.3186,0.2174,0.5647,0.1365,IM,2,14.6747,4.506,0.109,0.3962,0.0904,0.5647,0.3251,IM,2,1.8148,1.75,4.506,62.67,0.109,32.17,0.5276,0.3186,IM
4,10.383,6.905,0.0396,0.6574,0.1469,BCC,4,13.1708,0.0396,41.72,15.9875,0.1529,0.0542,0.3499,0.6087,BCC,4,1.65,4.145,0.0396,0.6574,0.3216,0.1469,0.6087,0.08,BCC,4,13.1708,4.145,0.0396,0.32,0.0542,0.6087,0.2958,BCC,4,231.537,1.65,4.145,39.425,0.0396,15.9875,0.6574,0.3216,BCC
4,10.398,7.045,0.0411,0.687,0.1638,BCC,4,13.2283,0.0411,38.52,13.479,0.1104,0.0484,0.3232,0.4777,BCC,4,1.8,4.1165,0.0411,0.687,0.376,0.1638,0.4777,0.07,BCC,4,13.2283,4.1165,0.0411,0.3281,0.0484,0.4777,0.2677,BCC,4,116.1839,1.8,4.1165,34.73,0.0411,13.479,0.687,0.376,BCC
3,9.5925,7.415,0.0419,0.5939,0.1797,BCC,3,13.7759,0.0419,38.14,13.435,0.1047,0.0441,0.3726,0.4464,BCC,3,1.65,4.1905,0.0419,0.5939,0.402,0.1797,0.4464,0.0686,BCC,3,13.7759,4.1905,0.0419,0.3132,0.0441,0.4464,0.2619,BCC,3,26.5043,1.65,4.1905,36.685,0.0419,13.435,0.5939,0.402,BCC
4,9.331,7.025,0.0403,0.5473,0.1468,BCC,4,13.0871,0.0403,37.98,11.85,0.1068,0.0454,0.3163,0.4954,BCC,4,1.8,4.1155,0.0403,0.5473,0.3761,0.1468,0.4954,0.0766,BCC,4,13.0871,4.1155,0.0403,0.2069,0.0454,0.4954,0.3134,BCC,4,26.0007,1.8,4.1155,32.75,0.0403,11.85,0.5473,0.3761,BCC
4,9.5125,6.71,0.0379,0.5634,0.1281,BCC,4,12.47,0.0379,27.975,12.7635,0.1101,0.0436,0.2441,0.4904,BCC,4,1.8,4.1,0.0379,0.5634,0.3465,0.1281,0.4904,0.08,BCC,4,12.47,4.1,0.0379,0.2049,0.0436,0.4904,0.319,BCC,4,18.8371,1.8,4.1,33.895,0.0379,12.7635,0.5634,0.3465,BCC
2,8.0465,8.685,0.0835,0.4989,0.1583,IM,2,14.3234,0.0835,47.76,30.686,0.1702,0.0962,0.4371,0.5872,IM,2,1.85,4.483,0.0835,0.4989,0.309,0.1583,0.5872,0.1295,IM,2,14.3234,4.483,0.0835,0.3928,0.0962,0.5872,0.3382,IM,2,1.5319,1.85,4.483,60.03,0.0835,30.686,0.4989,0.309,IM
3,10.7905,6.955,0.0394,0.4476,0.1233,BCC,3,11.7524,0.0394,46.51,13.8,0.1333,0.0504,0.3991,0.5055,BCC,3,1.55,4.1715,0.0394,0.4476,0.3028,0.1233,0.5055,0.0654,BCC,3,11.7524,4.1715,0.0394,0.1231,0.0504,0.5055,0.2255,BCC,3,19.3946,1.55,4.1715,43.45,0.0394,13.8,0.4476,0.3028,BCC
3,7.508,7.055,0.044,0.3864,0.1381,BCC,3,13.4813,0.044,34.9,15.9155,0.1354,0.0417,0.3259,0.6383,BCC,3,1.75,4.1905,0.044,0.3864,0.3144,0.1381,0.6383,0.0794,BCC,3,13.4813,4.1905,0.044,0.1315,0.0417,0.6383,0.3176,BCC,3,43.8531,1.75,4.1905,36.505,0.044,15.9155,0.3864,0.3144,BCC
3,9.111,7.35,0.041,0.44,0.1509,BCC,3,12.8287,0.041,48,12.295,0.1322,0.0495,0.4206,0.5501,BCC,3,1.6,4.187,0.041,0.44,0.3436,0.1509,0.5501,0.0633,BCC,3,12.8287,4.187,0.041,0.1296,0.0495,0.5501,0.2382,BCC,3,33.495,1.6,4.187,38.825,0.041,12.295,0.44,0.3436,BCC
2,10.0595,7.095,0.0429,0.4857,0.1576,BCC,2,12.6995,0.0429,50.6,14.7835,0.164,0.0515,0.4501,0.7549,BCC,2,1.75,4.132,0.0429,0.4857,0.3944,0.1576,0.7549,0.0711,BCC,2,12.6995,4.132,0.0429,0.1325,0.0515,0.7549,0.2748,BCC,2,58.7475,1.75,4.132,37.795,0.0429,14.7835,0.4857,0.3944,BCC
4,7.5955,7.175,0.0433,0.381,0.155,BCC,4,13.0175,0.0433,34.28,13.055,0.0902,0.0326,0.3023,0.4215,BCC,4,1.75,4.193,0.0433,0.381,0.3675,0.155,0.4215,0.0655,BCC,4,13.0175,4.193,0.0433,0.1111,0.0326,0.4215,0.265,BCC,4,61.8818,1.75,4.193,34.365,0.0433,13.055,0.381,0.3675,BCC
2,8.9825,6.98,0.0437,0.4841,0.1451,BCC,2,13.3763,0.0437,33.71,12.0925,0.0873,0.0399,0.2969,0.4904,BCC,2,1.95,4.112,0.0437,0.4841,0.4525,0.1451,0.4904,0.0669,BCC,2,13.3763,4.112,0.0437,0.1019,0.0399,0.4904,0.2725,BCC,2,102.3757,1.95,4.112,31.635,0.0437,12.0925,0.4841,0.4525,BCC
3,9.6525,7.1,0.0374,0.4273,0.1654,BCC,3,14.2109,0.0374,37.05,15.4775,0.0831,0.037,0.345,0.487,BCC,3,1.8,4.172,0.0374,0.4273,0.4534,0.1654,0.487,0.0734,BCC,3,14.2109,4.172,0.0374,0.1118,0.037,0.487,0.277,BCC,3,17.4847,1.8,4.172,37.325,0.0374,15.4775,0.4273,0.4534,BCC
4,8.6335,7.42,0.0441,0.4334,0.163,BCC,4,14.0221,0.0441,40.25,10.975,0.0901,0.0402,0.3638,0.3611,BCC,4,1.7,4.1845,0.0441,0.4334,0.3969,0.163,0.3611,0.0553,BCC,4,14.0221,4.1845,0.0441,0.1111,0.0402,0.3611,0.2119,BCC,4,27.5157,1.7,4.1845,35.565,0.0441,10.975,0.4334,0.3969,BCC
2,9.1735,7.165,0.0437,0.4897,0.1433,BCC,2,13.0175,0.0437,41.07,8.17,0.0886,0.0438,0.3462,0.4027,BCC,2,1.9,4.101,0.0437,0.4897,0.4273,0.1433,0.4027,0.0524,BCC,2,13.0175,4.101,0.0437,0.0952,0.0438,0.4027,0.2182,BCC,2,31.8635,1.9,4.101,29.875,0.0437,8.17,0.4897,0.4273,BCC
